START MPC DATA
  5.5855380392451046E+00  3.8149242933660061E+00 -2.7316122756383461E+00  2.3615007944898125E-01
  5.5855380392451046E+00 -3.8149242933660061E+00  2.7316122756383461E+00  2.3615007944898128E-01
 -5.5855380392451046E+00 -3.8149242933660061E+00  2.7316122756383461E+00  2.3615007944898125E-01
 -5.5855380392451046E+00  3.8149242933660061E+00  2.7316122756383461E+00  2.3615007944898128E-01
 -5.5855380392451046E+00  3.8149242933660061E+00 -2.7316122756383461E+00  2.3615007944898128E-01
  7.1088665954028603E+00  0.0000000000000000E+00  1.6389673653830075E+00  2.3628475453261888E-01
 -7.1088665954028603E+00  0.0000000000000000E+00  1.6389673653830075E+00  2.3628475453261885E-01
 -7.1088665954028603E+00  0.0000000000000000E+00 -1.6389673653830075E+00  2.3628475453261888E-01
  7.1088665954028603E+00  0.0000000000000000E+00 -1.6389673653830075E+00  2.3628475453261885E-01
 -5.5855380392451046E+00 -4.6626852474473406E+00  5.4632245512766919E-01  2.3604425407987015E-01
  5.5855380392451046E+00 -4.6626852474473406E+00  5.4632245512766919E-01  2.3604425407987015E-01
  5.5855380392451046E+00  4.6626852474473406E+00 -5.4632245512766919E-01  2.3604425407987015E-01
 -5.5855380392451046E+00  4.6626852474473406E+00  5.4632245512766919E-01  2.3604425407987012E-01
  5.5855380392451046E+00 -4.6626852474473406E+00 -5.4632245512766919E-01  2.3604425407987012E-01
  5.5855380392451046E+00  4.6626852474473406E+00  5.4632245512766919E-01  2.3604425407987017E-01
 -5.5855380392451046E+00 -4.6626852474473406E+00 -5.4632245512766919E-01  2.3604425407987017E-01
 -5.5855380392451046E+00  4.6626852474473406E+00 -5.4632245512766919E-01  2.3604425407987015E-01
 -3.5544332977014301E+00  2.1194023852033368E+00 -6.0095470064043610E+00  2.3603004613300177E-01
  3.5544332977014301E+00  2.1194023852033368E+00  6.0095470064043610E+00  2.3603004613300180E-01
  3.5544332977014301E+00 -2.1194023852033368E+00  6.0095470064043610E+00  2.3603004613300177E-01
  3.5544332977014301E+00  2.1194023852033368E+00 -6.0095470064043610E+00  2.3603004613300177E-01
  3.5544332977014301E+00 -2.1194023852033368E+00 -6.0095470064043610E+00  2.3603004613300180E-01
 -3.5544332977014301E+00 -2.1194023852033368E+00 -6.0095470064043610E+00  2.3603004613300180E-01
 -3.5544332977014301E+00  2.1194023852033368E+00  6.0095470064043610E+00  2.3603004613300180E-01
 -3.5544332977014301E+00 -2.1194023852033368E+00  6.0095470064043610E+00  2.3603004613300180E-01
 -1.0155523707718372E+00 -7.2059681096913444E+00  5.4632245512766919E-01  2.3595720292764255E-01
  1.0155523707718372E+00 -7.2059681096913444E+00  5.4632245512766919E-01  2.3595720292764258E-01
 -1.0155523707718372E+00  7.2059681096913444E+00 -5.4632245512766919E-01  2.3595720292764258E-01
  1.0155523707718372E+00  7.2059681096913444E+00 -5.4632245512766919E-01  2.3595720292764255E-01
  1.0155523707718372E+00 -7.2059681096913444E+00 -5.4632245512766919E-01  2.3595720292764255E-01
  1.0155523707718372E+00  7.2059681096913444E+00  5.4632245512766919E-01  2.3595720292764252E-01
 -1.0155523707718372E+00  7.2059681096913444E+00  5.4632245512766919E-01  2.3595720292764255E-01
 -1.0155523707718372E+00 -7.2059681096913444E+00 -5.4632245512766919E-01  2.3595720292764252E-01
  0.0000000000000000E+00  1.6955219081626693E+00  7.1021919166596996E+00  2.3580924936684755E-01
  0.0000000000000000E+00 -1.6955219081626693E+00  7.1021919166596996E+00  2.3580924936684694E-01
  0.0000000000000000E+00 -1.6955219081626693E+00 -7.1021919166596996E+00  2.3580924936684752E-01
  0.0000000000000000E+00  1.6955219081626693E+00 -7.1021919166596996E+00  2.3580924936684694E-01
  4.0622094830873490E+00 -8.4776095408133467E-01 -6.0095470064043610E+00  2.3561209513870274E-01
 -4.0622094830873490E+00  8.4776095408133467E-01 -6.0095470064043610E+00  2.3561209513870274E-01
 -4.0622094830873490E+00 -8.4776095408133467E-01  6.0095470064043610E+00  2.3561209513870274E-01
  4.0622094830873490E+00  8.4776095408133467E-01 -6.0095470064043610E+00  2.3561209513870274E-01
 -4.0622094830873490E+00 -8.4776095408133467E-01 -6.0095470064043610E+00  2.3561209513870271E-01
  4.0622094830873490E+00  8.4776095408133467E-01  6.0095470064043610E+00  2.3561209513870271E-01
 -4.0622094830873490E+00  8.4776095408133467E-01  6.0095470064043610E+00  2.3561209513870274E-01
  4.0622094830873490E+00 -8.4776095408133467E-01  6.0095470064043610E+00  2.3561209513870274E-01
  7.1088665954028603E+00 -1.2716414311220019E+00  1.0926449102553384E+00  2.3555729394588401E-01
 -7.1088665954028603E+00 -1.2716414311220019E+00  1.0926449102553384E+00  2.3555729394588401E-01
  7.1088665954028603E+00  1.2716414311220019E+00 -1.0926449102553384E+00  2.3555729394588401E-01
 -7.1088665954028603E+00 -1.2716414311220019E+00 -1.0926449102553384E+00  2.3555729394588398E-01
 -7.1088665954028603E+00  1.2716414311220019E+00 -1.0926449102553384E+00  2.3555729394588401E-01
  7.1088665954028603E+00  1.2716414311220019E+00  1.0926449102553384E+00  2.3555729394588398E-01
 -7.1088665954028603E+00  1.2716414311220019E+00  1.0926449102553384E+00  2.3555729394588401E-01
  7.1088665954028603E+00 -1.2716414311220019E+00 -1.0926449102553384E+00  2.3555729394588401E-01
 -3.5544332977014301E+00 -6.3582071556100104E+00  5.4632245512766919E-01  2.3550427447553091E-01
  3.5544332977014301E+00 -6.3582071556100104E+00  5.4632245512766919E-01  2.3550427447553091E-01
 -3.5544332977014301E+00 -6.3582071556100104E+00 -5.4632245512766919E-01  2.3550427447553091E-01
  3.5544332977014301E+00 -6.3582071556100104E+00 -5.4632245512766919E-01  2.3550427447553091E-01
  3.5544332977014301E+00  6.3582071556100104E+00  5.4632245512766919E-01  2.3550427447553091E-01
 -3.5544332977014301E+00  6.3582071556100104E+00 -5.4632245512766919E-01  2.3550427447553091E-01
 -3.5544332977014301E+00  6.3582071556100104E+00  5.4632245512766919E-01  2.3550427447553091E-01
  3.5544332977014301E+00  6.3582071556100104E+00 -5.4632245512766919E-01  2.3550427447553091E-01
 -4.5699856684732678E+00 -4.6626852474473406E+00 -3.2779347307660149E+00  2.3545661162087117E-01
 -4.5699856684732678E+00 -4.6626852474473406E+00  3.2779347307660149E+00  2.3545661162087120E-01
  4.5699856684732678E+00 -4.6626852474473406E+00 -3.2779347307660149E+00  2.3545661162087120E-01
  4.5699856684732678E+00  4.6626852474473406E+00  3.2779347307660149E+00  2.3545661162087117E-01
  4.5699856684732678E+00  4.6626852474473406E+00 -3.2779347307660149E+00  2.3545661162087120E-01
 -4.5699856684732678E+00  4.6626852474473406E+00  3.2779347307660149E+00  2.3545661162087120E-01
 -4.5699856684732678E+00  4.6626852474473406E+00 -3.2779347307660149E+00  2.3545661162087120E-01
  4.5699856684732678E+00 -4.6626852474473406E+00  3.2779347307660149E+00  2.3545661162087120E-01
  6.0933142246310235E+00 -1.2716414311220019E+00  3.8242571858936842E+00  2.3545541898826819E-01
  6.0933142246310235E+00  1.2716414311220019E+00 -3.8242571858936842E+00  2.3545541898826819E-01
 -6.0933142246310235E+00 -1.2716414311220019E+00  3.8242571858936842E+00  2.3545541898826819E-01
 -6.0933142246310235E+00 -1.2716414311220019E+00 -3.8242571858936842E+00  2.3545541898826816E-01
  6.0933142246310235E+00 -1.2716414311220019E+00 -3.8242571858936842E+00  2.3545541898826816E-01
 -6.0933142246310235E+00  1.2716414311220019E+00 -3.8242571858936842E+00  2.3545541898826819E-01
  6.0933142246310235E+00  1.2716414311220019E+00  3.8242571858936842E+00  2.3545541898826816E-01
 -6.0933142246310235E+00  1.2716414311220019E+00  3.8242571858936842E+00  2.3545541898826816E-01
 -5.0777618538591862E-01  7.2059681096913444E+00  1.0926449102553384E+00  2.3541895234990995E-01
 -5.0777618538591862E-01  7.2059681096913444E+00 -1.0926449102553384E+00  2.3541895234990995E-01
  5.0777618538591862E-01  7.2059681096913444E+00 -1.0926449102553384E+00  2.3541895234990992E-01
  5.0777618538591862E-01  7.2059681096913444E+00  1.0926449102553384E+00  2.3541895234990995E-01
 -5.0777618538591862E-01 -7.2059681096913444E+00 -1.0926449102553384E+00  2.3541895234990995E-01
  5.0777618538591862E-01 -7.2059681096913444E+00 -1.0926449102553384E+00  2.3541895234990995E-01
 -5.0777618538591862E-01 -7.2059681096913444E+00  1.0926449102553384E+00  2.3541895234990995E-01
  5.0777618538591862E-01 -7.2059681096913444E+00  1.0926449102553384E+00  2.3541895234990995E-01
  6.0933142246310235E+00 -2.9671633392846712E+00 -2.7316122756383461E+00  2.3535035793440773E-01
  6.0933142246310235E+00 -2.9671633392846712E+00  2.7316122756383461E+00  2.3535035793440773E-01
 -6.0933142246310235E+00  2.9671633392846712E+00  2.7316122756383461E+00  2.3535035793440773E-01
 -6.0933142246310235E+00 -2.9671633392846712E+00  2.7316122756383461E+00  2.3535035793440773E-01
  6.0933142246310235E+00  2.9671633392846712E+00 -2.7316122756383461E+00  2.3535035793440773E-01
 -6.0933142246310235E+00  2.9671633392846712E+00 -2.7316122756383461E+00  2.3535035793440773E-01
  6.0933142246310235E+00  2.9671633392846712E+00  2.7316122756383461E+00  2.3535035793440776E-01
 -6.0933142246310235E+00 -2.9671633392846712E+00 -2.7316122756383461E+00  2.3535035793440776E-01
  7.1088665954028603E+00  4.2388047704066734E-01 -1.6389673653830075E+00  2.3531491367601912E-01
 -7.1088665954028603E+00 -4.2388047704066734E-01  1.6389673653830075E+00  2.3531491367601912E-01
  7.1088665954028603E+00 -4.2388047704066734E-01 -1.6389673653830075E+00  2.3531491367601909E-01
 -7.1088665954028603E+00  4.2388047704066734E-01  1.6389673653830075E+00  2.3531491367601909E-01
 -7.1088665954028603E+00  4.2388047704066734E-01 -1.6389673653830075E+00  2.3531491367601912E-01
  7.1088665954028603E+00 -4.2388047704066734E-01  1.6389673653830075E+00  2.3531491367601912E-01
 -7.1088665954028603E+00 -4.2388047704066734E-01 -1.6389673653830075E+00  2.3531491367601912E-01
  7.1088665954028603E+00  4.2388047704066734E-01  1.6389673653830075E+00  2.3531491367601912E-01
  6.0933142246310235E+00 -3.3910438163253387E+00  2.1852898205106768E+00  2.3531109087196392E-01
  6.0933142246310235E+00  3.3910438163253387E+00  2.1852898205106768E+00  2.3531109087196395E-01
  6.0933142246310235E+00 -3.3910438163253387E+00 -2.1852898205106768E+00  2.3531109087196389E-01
 -6.0933142246310235E+00  3.3910438163253387E+00 -2.1852898205106768E+00  2.3531109087196392E-01
 -6.0933142246310235E+00 -3.3910438163253387E+00 -2.1852898205106768E+00  2.3531109087196395E-01
 -6.0933142246310235E+00 -3.3910438163253387E+00  2.1852898205106768E+00  2.3531109087196395E-01
 -6.0933142246310235E+00  3.3910438163253387E+00  2.1852898205106768E+00  2.3531109087196389E-01
  6.0933142246310235E+00  3.3910438163253387E+00 -2.1852898205106768E+00  2.3531109087196395E-01
  7.1088665954028603E+00  1.6955219081626693E+00  0.0000000000000000E+00  2.3537813994899026E-01
 -7.1088665954028603E+00 -1.6955219081626693E+00  0.0000000000000000E+00  2.3537813994899026E-01
  7.1088665954028603E+00 -1.6955219081626693E+00  0.0000000000000000E+00  2.3537813994899021E-01
 -7.1088665954028603E+00  1.6955219081626693E+00  0.0000000000000000E+00  2.3537813994899021E-01
 -5.5855380392451046E+00  3.3910438163253387E+00 -3.2779347307660149E+00  2.3513961417581980E-01
  5.5855380392451046E+00 -3.3910438163253387E+00  3.2779347307660149E+00  2.3513961417581980E-01
  5.5855380392451046E+00 -3.3910438163253387E+00 -3.2779347307660149E+00  2.3513961417581980E-01
  5.5855380392451046E+00  3.3910438163253387E+00  3.2779347307660149E+00  2.3513961417581980E-01
 -5.5855380392451046E+00 -3.3910438163253387E+00 -3.2779347307660149E+00  2.3513961417581980E-01
  5.5855380392451046E+00  3.3910438163253387E+00 -3.2779347307660149E+00  2.3513961417581977E-01
 -5.5855380392451046E+00  3.3910438163253387E+00  3.2779347307660149E+00  2.3513961417581980E-01
 -5.5855380392451046E+00 -3.3910438163253387E+00  3.2779347307660149E+00  2.3513961417581977E-01
  0.0000000000000000E+00 -6.7820876326506774E+00  2.7316122756383461E+00  2.3511605830151339E-01
  0.0000000000000000E+00  6.7820876326506774E+00  2.7316122756383461E+00  2.3511605830151347E-01
  0.0000000000000000E+00  6.7820876326506774E+00 -2.7316122756383461E+00  2.3511605830151339E-01
  0.0000000000000000E+00 -6.7820876326506774E+00 -2.7316122756383461E+00  2.3511605830151347E-01
  3.5544332977014301E+00  4.6626852474473406E+00 -4.3705796410213535E+00  2.3498826084242988E-01
 -3.5544332977014301E+00  4.6626852474473406E+00  4.3705796410213535E+00  2.3498826084242985E-01
  3.5544332977014301E+00  4.6626852474473406E+00  4.3705796410213535E+00  2.3498826084242988E-01
 -3.5544332977014301E+00 -4.6626852474473406E+00  4.3705796410213535E+00  2.3498826084242988E-01
 -3.5544332977014301E+00 -4.6626852474473406E+00 -4.3705796410213535E+00  2.3498826084242988E-01
  3.5544332977014301E+00 -4.6626852474473406E+00 -4.3705796410213535E+00  2.3498826084242985E-01
  3.5544332977014301E+00 -4.6626852474473406E+00  4.3705796410213535E+00  2.3498826084242985E-01
 -3.5544332977014301E+00  4.6626852474473406E+00 -4.3705796410213535E+00  2.3498826084242985E-01
 -4.5699856684732678E+00  4.2388047704066736E+00 -3.8242571858936842E+00  2.3498599825259270E-01
  4.5699856684732678E+00 -4.2388047704066736E+00 -3.8242571858936842E+00  2.3498599825259267E-01
 -4.5699856684732678E+00  4.2388047704066736E+00  3.8242571858936842E+00  2.3498599825259267E-01
  4.5699856684732678E+00  4.2388047704066736E+00 -3.8242571858936842E+00  2.3498599825259267E-01
  4.5699856684732678E+00  4.2388047704066736E+00  3.8242571858936842E+00  2.3498599825259264E-01
 -4.5699856684732678E+00 -4.2388047704066736E+00  3.8242571858936842E+00  2.3498599825259267E-01
 -4.5699856684732678E+00 -4.2388047704066736E+00 -3.8242571858936842E+00  2.3498599825259264E-01
  4.5699856684732678E+00 -4.2388047704066736E+00  3.8242571858936842E+00  2.3498599825259270E-01
 -1.5233285561577559E+00  8.4776095408133467E-01 -7.1021919166596996E+00  2.3497070280558430E-01
  1.5233285561577559E+00 -8.4776095408133467E-01 -7.1021919166596996E+00  2.3497070280558432E-01
  1.5233285561577559E+00  8.4776095408133467E-01  7.1021919166596996E+00  2.3497070280558432E-01
  1.5233285561577559E+00  8.4776095408133467E-01 -7.1021919166596996E+00  2.3497070280558432E-01
  1.5233285561577559E+00 -8.4776095408133467E-01  7.1021919166596996E+00  2.3497070280558432E-01
 -1.5233285561577559E+00  8.4776095408133467E-01  7.1021919166596996E+00  2.3497070280558432E-01
 -1.5233285561577559E+00 -8.4776095408133467E-01 -7.1021919166596996E+00  2.3497070280558432E-01
 -1.5233285561577559E+00 -8.4776095408133467E-01  7.1021919166596996E+00  2.3497070280558432E-01
  1.5233285561577559E+00 -6.3582071556100104E+00  3.2779347307660149E+00  2.3491973492527668E-01
 -1.5233285561577559E+00 -6.3582071556100104E+00  3.2779347307660149E+00  2.3491973492527671E-01
  1.5233285561577559E+00  6.3582071556100104E+00  3.2779347307660149E+00  2.3491973492527671E-01
  1.5233285561577559E+00 -6.3582071556100104E+00 -3.2779347307660149E+00  2.3491973492527671E-01
 -1.5233285561577559E+00  6.3582071556100104E+00  3.2779347307660149E+00  2.3491973492527671E-01
 -1.5233285561577559E+00  6.3582071556100104E+00 -3.2779347307660149E+00  2.3491973492527668E-01
  1.5233285561577559E+00  6.3582071556100104E+00 -3.2779347307660149E+00  2.3491973492527671E-01
 -1.5233285561577559E+00 -6.3582071556100104E+00 -3.2779347307660149E+00  2.3491973492527671E-01
  4.0622094830873490E+00 -4.2388047704066736E+00 -4.3705796410213535E+00  2.3457429355643095E-01
  4.0622094830873490E+00  4.2388047704066736E+00  4.3705796410213535E+00  2.3457429355643097E-01
 -4.0622094830873490E+00  4.2388047704066736E+00  4.3705796410213535E+00  2.3457429355643095E-01
  4.0622094830873490E+00 -4.2388047704066736E+00  4.3705796410213535E+00  2.3457429355643097E-01
 -4.0622094830873490E+00 -4.2388047704066736E+00  4.3705796410213535E+00  2.3457429355643100E-01
 -4.0622094830873490E+00  4.2388047704066736E+00 -4.3705796410213535E+00  2.3457429355643097E-01
 -4.0622094830873490E+00 -4.2388047704066736E+00 -4.3705796410213535E+00  2.3457429355643097E-01
  4.0622094830873490E+00  4.2388047704066736E+00 -4.3705796410213535E+00  2.3457429355643100E-01
 -6.6010904100169423E+00 -2.9671633392846712E+00  1.0926449102553384E+00  2.3456852749813054E-01
 -6.6010904100169423E+00  2.9671633392846712E+00  1.0926449102553384E+00  2.3456852749813054E-01
 -6.6010904100169423E+00  2.9671633392846712E+00 -1.0926449102553384E+00  2.3456852749813051E-01
  6.6010904100169423E+00  2.9671633392846712E+00  1.0926449102553384E+00  2.3456852749813054E-01
  6.6010904100169423E+00  2.9671633392846712E+00 -1.0926449102553384E+00  2.3456852749813054E-01
  6.6010904100169423E+00 -2.9671633392846712E+00 -1.0926449102553384E+00  2.3456852749813054E-01
 -6.6010904100169423E+00 -2.9671633392846712E+00 -1.0926449102553384E+00  2.3456852749813054E-01
  6.6010904100169423E+00 -2.9671633392846712E+00  1.0926449102553384E+00  2.3456852749813054E-01
 -2.0311047415436745E+00  2.5432828622440038E+00 -6.5558694615320299E+00  2.3456427648341696E-01
 -2.0311047415436745E+00  2.5432828622440038E+00  6.5558694615320299E+00  2.3456427648341693E-01
 -2.0311047415436745E+00 -2.5432828622440038E+00  6.5558694615320299E+00  2.3456427648341696E-01
  2.0311047415436745E+00 -2.5432828622440038E+00  6.5558694615320299E+00  2.3456427648341696E-01
  2.0311047415436745E+00  2.5432828622440038E+00  6.5558694615320299E+00  2.3456427648341696E-01
 -2.0311047415436745E+00 -2.5432828622440038E+00 -6.5558694615320299E+00  2.3456427648341696E-01
  2.0311047415436745E+00  2.5432828622440038E+00 -6.5558694615320299E+00  2.3456427648341693E-01
  2.0311047415436745E+00 -2.5432828622440038E+00 -6.5558694615320299E+00  2.3456427648341693E-01
  5.0777618538591862E-01 -1.6955219081626693E+00 -7.1021919166596996E+00  2.3456046085857946E-01
  5.0777618538591862E-01  1.6955219081626693E+00 -7.1021919166596996E+00  2.3456046085857943E-01
 -5.0777618538591862E-01 -1.6955219081626693E+00 -7.1021919166596996E+00  2.3456046085857946E-01
 -5.0777618538591862E-01  1.6955219081626693E+00 -7.1021919166596996E+00  2.3456046085857946E-01
 -5.0777618538591862E-01  1.6955219081626693E+00  7.1021919166596996E+00  2.3456046085857946E-01
  5.0777618538591862E-01  1.6955219081626693E+00  7.1021919166596996E+00  2.3456046085857943E-01
  5.0777618538591862E-01 -1.6955219081626693E+00  7.1021919166596996E+00  2.3456046085857946E-01
 -5.0777618538591862E-01 -1.6955219081626693E+00  7.1021919166596996E+00  2.3456046085857946E-01
 -2.0311047415436745E+00  5.5104462015286755E+00  4.3705796410213535E+00  2.3448059406561020E-01
  2.0311047415436745E+00  5.5104462015286755E+00 -4.3705796410213535E+00  2.3448059406561020E-01
  2.0311047415436745E+00 -5.5104462015286755E+00 -4.3705796410213535E+00  2.3448059406561020E-01
 -2.0311047415436745E+00  5.5104462015286755E+00 -4.3705796410213535E+00  2.3448059406561023E-01
 -2.0311047415436745E+00 -5.5104462015286755E+00  4.3705796410213535E+00  2.3448059406561020E-01
 -2.0311047415436745E+00 -5.5104462015286755E+00 -4.3705796410213535E+00  2.3448059406561017E-01
  2.0311047415436745E+00 -5.5104462015286755E+00  4.3705796410213535E+00  2.3448059406561023E-01
  2.0311047415436745E+00  5.5104462015286755E+00  4.3705796410213535E+00  2.3448059406561017E-01
 -4.5699856684732678E+00 -1.6955219081626693E+00  5.4632245512766922E+00  2.3441905101550553E-01
  4.5699856684732678E+00 -1.6955219081626693E+00 -5.4632245512766922E+00  2.3441905101550553E-01
  4.5699856684732678E+00 -1.6955219081626693E+00  5.4632245512766922E+00  2.3441905101550553E-01
 -4.5699856684732678E+00  1.6955219081626693E+00 -5.4632245512766922E+00  2.3441905101550553E-01
 -4.5699856684732678E+00  1.6955219081626693E+00  5.4632245512766922E+00  2.3441905101550553E-01
 -4.5699856684732678E+00 -1.6955219081626693E+00 -5.4632245512766922E+00  2.3441905101550553E-01
  4.5699856684732678E+00  1.6955219081626693E+00 -5.4632245512766922E+00  2.3441905101550553E-01
  4.5699856684732678E+00  1.6955219081626693E+00  5.4632245512766922E+00  2.3441905101550553E-01
  2.5388809269295933E+00  6.7820876326506774E+00 -1.0926449102553384E+00  2.3428721705950009E-01
 -2.5388809269295933E+00 -6.7820876326506774E+00  1.0926449102553384E+00  2.3428721705950009E-01
 -2.5388809269295933E+00  6.7820876326506774E+00 -1.0926449102553384E+00  2.3428721705950009E-01
  2.5388809269295933E+00  6.7820876326506774E+00  1.0926449102553384E+00  2.3428721705950012E-01
  2.5388809269295933E+00 -6.7820876326506774E+00 -1.0926449102553384E+00  2.3428721705950012E-01
  2.5388809269295933E+00 -6.7820876326506774E+00  1.0926449102553384E+00  2.3428721705950009E-01
 -2.5388809269295933E+00  6.7820876326506774E+00  1.0926449102553384E+00  2.3428721705950012E-01
 -2.5388809269295933E+00 -6.7820876326506774E+00 -1.0926449102553384E+00  2.3428721705950012E-01
  3.0466571123155117E+00  3.8149242933660061E+00 -5.4632245512766922E+00  2.3408638665530265E-01
 -3.0466571123155117E+00 -3.8149242933660061E+00 -5.4632245512766922E+00  2.3408638665530265E-01
 -3.0466571123155117E+00 -3.8149242933660061E+00  5.4632245512766922E+00  2.3408638665530265E-01
  3.0466571123155117E+00  3.8149242933660061E+00  5.4632245512766922E+00  2.3408638665530265E-01
  3.0466571123155117E+00 -3.8149242933660061E+00 -5.4632245512766922E+00  2.3408638665530260E-01
 -3.0466571123155117E+00  3.8149242933660061E+00 -5.4632245512766922E+00  2.3408638665530265E-01
  3.0466571123155117E+00 -3.8149242933660061E+00  5.4632245512766922E+00  2.3408638665530265E-01
 -3.0466571123155117E+00  3.8149242933660061E+00  5.4632245512766922E+00  2.3408638665530260E-01
  5.0777618538591867E+00 -2.9671633392846712E+00  4.3705796410213535E+00  2.3405591652268837E-01
  5.0777618538591867E+00 -2.9671633392846712E+00 -4.3705796410213535E+00  2.3405591652268837E-01
 -5.0777618538591867E+00  2.9671633392846712E+00 -4.3705796410213535E+00  2.3405591652268837E-01
 -5.0777618538591867E+00  2.9671633392846712E+00  4.3705796410213535E+00  2.3405591652268837E-01
 -5.0777618538591867E+00 -2.9671633392846712E+00  4.3705796410213535E+00  2.3405591652268834E-01
  5.0777618538591867E+00  2.9671633392846712E+00 -4.3705796410213535E+00  2.3405591652268834E-01
 -5.0777618538591867E+00 -2.9671633392846712E+00 -4.3705796410213535E+00  2.3405591652268834E-01
  5.0777618538591867E+00  2.9671633392846712E+00  4.3705796410213535E+00  2.3405591652268834E-01
 -7.1088665954028603E+00 -1.6955219081626693E+00  5.4632245512766919E-01  2.3396724680244230E-01
  7.1088665954028603E+00  1.6955219081626693E+00  5.4632245512766919E-01  2.3396724680244227E-01
  7.1088665954028603E+00 -1.6955219081626693E+00  5.4632245512766919E-01  2.3396724680244227E-01
  7.1088665954028603E+00  1.6955219081626693E+00 -5.4632245512766919E-01  2.3396724680244230E-01
 -7.1088665954028603E+00  1.6955219081626693E+00 -5.4632245512766919E-01  2.3396724680244227E-01
  7.1088665954028603E+00 -1.6955219081626693E+00 -5.4632245512766919E-01  2.3396724680244227E-01
 -7.1088665954028603E+00 -1.6955219081626693E+00 -5.4632245512766919E-01  2.3396724680244230E-01
 -7.1088665954028603E+00  1.6955219081626693E+00  5.4632245512766919E-01  2.3396724680244227E-01
  5.0777618538591862E-01 -6.7820876326506774E+00 -2.7316122756383461E+00  2.3393930922010020E-01
  5.0777618538591862E-01 -6.7820876326506774E+00  2.7316122756383461E+00  2.3393930922010020E-01
  5.0777618538591862E-01  6.7820876326506774E+00  2.7316122756383461E+00  2.3393930922010020E-01
 -5.0777618538591862E-01 -6.7820876326506774E+00 -2.7316122756383461E+00  2.3393930922010017E-01
 -5.0777618538591862E-01  6.7820876326506774E+00 -2.7316122756383461E+00  2.3393930922010017E-01
 -5.0777618538591862E-01 -6.7820876326506774E+00  2.7316122756383461E+00  2.3393930922010017E-01
  5.0777618538591862E-01  6.7820876326506774E+00 -2.7316122756383461E+00  2.3393930922010020E-01
 -5.0777618538591862E-01  6.7820876326506774E+00  2.7316122756383461E+00  2.3393930922010017E-01
  3.5544332977014301E+00 -5.5104462015286755E+00 -3.2779347307660149E+00  2.3381963380873211E-01
 -3.5544332977014301E+00 -5.5104462015286755E+00  3.2779347307660149E+00  2.3381963380873211E-01
  3.5544332977014301E+00 -5.5104462015286755E+00  3.2779347307660149E+00  2.3381963380873211E-01
 -3.5544332977014301E+00  5.5104462015286755E+00 -3.2779347307660149E+00  2.3381963380873211E-01
 -3.5544332977014301E+00 -5.5104462015286755E+00 -3.2779347307660149E+00  2.3381963380873208E-01
  3.5544332977014301E+00  5.5104462015286755E+00 -3.2779347307660149E+00  2.3381963380873208E-01
  3.5544332977014301E+00  5.5104462015286755E+00  3.2779347307660149E+00  2.3381963380873208E-01
 -3.5544332977014301E+00  5.5104462015286755E+00  3.2779347307660149E+00  2.3381963380873211E-01
  4.5699856684732678E+00 -2.9671633392846712E+00 -4.9169020961490224E+00  2.3329464373088657E-01
 -4.5699856684732678E+00 -2.9671633392846712E+00 -4.9169020961490224E+00  2.3329464373088654E-01
  4.5699856684732678E+00 -2.9671633392846712E+00  4.9169020961490224E+00  2.3329464373088657E-01
 -4.5699856684732678E+00  2.9671633392846712E+00  4.9169020961490224E+00  2.3329464373088657E-01
 -4.5699856684732678E+00 -2.9671633392846712E+00  4.9169020961490224E+00  2.3329464373088654E-01
  4.5699856684732678E+00  2.9671633392846712E+00  4.9169020961490224E+00  2.3329464373088654E-01
 -4.5699856684732678E+00  2.9671633392846712E+00 -4.9169020961490224E+00  2.3329464373088657E-01
  4.5699856684732678E+00  2.9671633392846712E+00 -4.9169020961490224E+00  2.3329464373088654E-01
  3.0466571123155117E+00 -1.2716414311220019E+00  6.5558694615320299E+00  2.3323432971783689E-01
 -3.0466571123155117E+00 -1.2716414311220019E+00  6.5558694615320299E+00  2.3323432971783689E-01
  3.0466571123155117E+00  1.2716414311220019E+00 -6.5558694615320299E+00  2.3323432971783689E-01
 -3.0466571123155117E+00 -1.2716414311220019E+00 -6.5558694615320299E+00  2.3323432971783692E-01
  3.0466571123155117E+00 -1.2716414311220019E+00 -6.5558694615320299E+00  2.3323432971783689E-01
 -3.0466571123155117E+00  1.2716414311220019E+00  6.5558694615320299E+00  2.3323432971783689E-01
  3.0466571123155117E+00  1.2716414311220019E+00  6.5558694615320299E+00  2.3323432971783692E-01
 -3.0466571123155117E+00  1.2716414311220019E+00 -6.5558694615320299E+00  2.3323432971783689E-01
 -1.5233285561577559E+00  4.6626852474473406E+00  5.4632245512766922E+00  2.3310746822410267E-01
  1.5233285561577559E+00 -4.6626852474473406E+00 -5.4632245512766922E+00  2.3310746822410267E-01
 -1.5233285561577559E+00 -4.6626852474473406E+00 -5.4632245512766922E+00  2.3310746822410264E-01
  1.5233285561577559E+00 -4.6626852474473406E+00  5.4632245512766922E+00  2.3310746822410264E-01
 -1.5233285561577559E+00  4.6626852474473406E+00 -5.4632245512766922E+00  2.3310746822410264E-01
  1.5233285561577559E+00  4.6626852474473406E+00  5.4632245512766922E+00  2.3310746822410264E-01
 -1.5233285561577559E+00 -4.6626852474473406E+00  5.4632245512766922E+00  2.3310746822410264E-01
  1.5233285561577559E+00  4.6626852474473406E+00 -5.4632245512766922E+00  2.3310746822410264E-01
